ID; Beskrivelse; adresse; kvadratmeter; pris;pris per kvadratmeter ; totalpris ; fellesutgifter; megler 
173843179 ; Gamle Oslo - Lys og gjennomgående 5-roms - Peis -God planløsning - Hyggelig bakgård - Parkering til leie - Lave fellesutgifter og omk ; Schweigaards gate 92 B, Oslo, Gamle Oslo ; 98 m² ; Solgt; None ; Totalpris: 5 661 220 kr ; 3 624 kr ; DNB Eiendom AS
174233670 ; #GAMLEBYEN - 3-roms drømmeleilighet med moderne løsninger og klassiske detaljer | V.vann inkl | Attraktivt og idyllisk område! ; Schweigaards gate 94A, Oslo, Gamle Oslo ; 84 m² ; 5250000 kr; 62500 ; Totalpris: 5 488 960 kr ; 5 414 kr ; Schala & Partners Bjørvika/Gamle Oslo
174233500 ; ULLERN - Oppussingsobjekt med stort potensiale | 92 kvm | Terrasse på 35 kvm med flott utsikt | Garasjeplass | Trappefri adkomst ; Ullernveien 22, Oslo, Ullern ; 92 m² ; 7000000 kr; 76087 ; Totalpris: 7 183 820 kr ; 3 449 kr ; Schala & Partners Carl Berner
174233372 ; Manglerud | Meget velholdt 2-roms med moderniseringsbehov | Bad fra 2010 | Sydvestvendt balkong | Vv og fyring ink ; Rugveien 42, Oslo, Manglerud ; 54 m² ; Solgt; None ; Totalpris: 3 288 010 kr ; 3 687 kr ; PrivatMegleren Panorama Manglerud
173390602 ; Ullernåsen/Gregers Grams vei - Eksklusiv og idyllisk eierseksjon o/2 plan m/heis- Høy standard fra 2020 - 2 garasjeplasser - Peis-Solrik terrasse-3 bad ; Gregers Grams vei 20, Oslo, Ullern ; 236 m² ; 13990000 kr; 59280 ; Totalpris: 14 366 767 kr ; 5 751 kr ; Nordvik Majorstuen
172001609 ; Høybråten - Gjennomgående 3-roms med skjermet beliggenhet - Solrik balkong - Peis - P-plass og ladeplass for elbil - Barnevennlig! ; Slåtteveien 14, Oslo, Furuset ; 65 m² ; 2940000 kr; 45231 ; Totalpris: 3 131 457 kr ; 4 037 kr ; DNB Eiendom AS
170934554 ; MARIENLYST PARK - Lys og lekker 3-roms i 5. etasje med solrik balkong, heis og parkering i garasje ; Gydas vei 20, Oslo, Uranienborg - Majorstuen ; 81 m² ; 8490000 kr; 104815 ; Totalpris: 8 703 592 kr ; 4 146 kr ; DNB Eiendom AS
174170251 ; Torshov - Nyoppusset 3-roms selveierleilighet med høy standard | Epoq kjøkken 2019| Nytt bad 2016 | Nye vinduer 2017 ; Nordkappgata 21, Oslo, Sagene - Torshov ; 53 m² ; Solgt; None ; Totalpris: 4 262 485 kr ; 3 585 kr ; DNB Eiendom AS
173880256 ; Løren - Lekker, moderne og velholdt 3-roms fra 2008 med heis, stor balkong, peis og garasje - Rolig og barnevennlig beliggenhet ; Børsteveien 4A, Oslo ; 70 m² ; 5490000 kr; 78429 ; Totalpris: 5 628 624 kr ; 4 716 kr ; EiendomsMegler 1 Sinsen
174213637 ; Sjelden mulighet! Strøken 4-roms topp- og hjørneleilighet i 12. etasje - Balkong - Mulighet for 4. sov. - Knall utsikt - ; Bølerlia 10, Oslo, Bøler ; 93 m² ; Solgt; None ; Totalpris: 5 141 377 kr ; 5 814 kr ; Krogsveen avd. Oppsal
172324759 ; MALERHAUGVEIEN 20/ENSJØ - Moderne 4-roms hjørneleilighet i 2. etasje. Stor balkong på ca. 17,9 kvm. ; Malerhaugveien 20, Oslo, Helsfyr - Sinsen ; 73 m² ; 5900000 kr; 80822 ; Totalpris: 5 954 056 kr ; 3 101 kr ; Røisland & Co Eiendomsmegling AS
174218403 ; Lunden/Vollebekk - Stilren, nyoppført 4-roms selveier med solrik balkong på 8 kvm. Store, moderne vindusflater. Garasje. Heis. ; Lunden 47B, Oslo, Bjerke ; 77 m² ; 5890000 kr; 76494 ; Totalpris: 6 052 130 kr ; 3 405 kr ; Eie Eiendomsmegling Wekre og Partnere
165922199 ; Nydalen/Storo - Garasjeplass til salgs (Nydalen/Storo) ; Gunnar Schelderups Vei 11, Oslo, Grefsen - Kjelsås ; 10 m² ; 269000 kr; 26900 ; Totalpris: 269 715 kr ; 210 kr ; Privat
128695768 ; Vannkunsten trinn 3 - Fortsatt mange fine leiligheter i hus 3, 4 og 7. ; Operagata, Oslo, Gamle Oslo ; 42 - 126 m² ; 5400000 - 19300000 kr; 128571 - 153175 ; Totalpris: 5 416 526 - 19 347 276 kr;0 ; Røisland & Co Eiendomsmegling AS
174214388 ; Populære Sofienberg! - Sjarmerende, lys og gjennomgående 3-roms med solrik balkong. Sentralt, men tilbaketrukket! Nyere kjøkken. ; Sofienberggata 54 D, Oslo, Grünerløkka - Sofienberg ; 60 m² ; 4300000 kr; 71667 ; Totalpris: 4 546 900 kr ; 4 471 kr ; PrivatMegleren Dyve & Partnere
174204039 ; ROSENHOFF/CARL BERNER - Toppleilighet med utleiedel - spektakulær utsikt - balkong med kveldssol - garasjeplass kan kjøpes - akonto strøm og vv. ; Sinsenveien 9, Oslo, Helsfyr - Sinsen ; 80 m² ; Solgt; None ; Totalpris: 6 078 032 kr ; 10 710 kr ; Aktiv Sagene
174185773 ; BARNEVENNLIG PÅ ST. HANSHAUGEN/BISLETT - Stilren 4-roms selveier - Sentralvarme - Heis - Sydvendt balkong - Oppusset - Fiskebensparkett - Felles takterrasse ; Dalsbergstien 22E, Oslo, St.Hanshaugen - Ullevål ; 98 m² ; 8490000 kr; 86633 ; Totalpris: 8 711 892 kr ; 4 514 kr ; Nordvik St.Hanshaugen
174198368 ; Ulven - Pent oppusset 3-roms med vestvendt balkong. Nytt kjøkken. Flislagt bad. Barnevennlig. Ingen forkjøpsrett! ; Karl Staaffs vei 33, Oslo, Helsfyr - Sinsen ; 65 m² ; Solgt; None ; Totalpris: 3 460 060 kr ; 3 768 kr ; OBOS eiendomsmeglere - Tveita
174197656 ; Frogner - Praktisk, gjennomgående 2(3)-roms selveier i klassisk bygård, med smakfullt interiør og ildsted. Gangavstand til alt. ; Meltzers gate 16B, Oslo, Bygdøy - Frogner ; 54 m² ; 4880000 kr; 90370 ; Totalpris: 5 020 424 kr ; 2 483 kr ; PrivatMegleren Park
174197646 ; Gamlebyen - Pen 2 roms leilighet med balkong. Nyere kjøkken. Sentral beliggenhet med gangavstand til sentrum. Lave omkostninger ; Konows gate 8 A, Oslo, Gamle Oslo ; 32 m² ; Solgt; None ; Totalpris: 2 991 132 kr ; 2 280 kr ; DNB Eiendom AS
174196549 ; Nye Major/Majorstuen - Lys og pen 5-roms i 8 etasje med stor og sydvestvendt balkong - Moderne bygg fra 2008 - Parkering* ; Sørkedalsveien 9E, Oslo, Uranienborg - Majorstuen ; 70 m² ; 4650000 kr; 66429 ; Totalpris: 6 995 060 kr ; 11 625 kr ; PrivatMegleren Aveny
174196368 ; Ullern - Gjennomgående og lekker 3-roms endeleilighet - Solrik sydvestvendt terrasse - Garasjeplass - Meget barnevennlig! ; Geologsvingen 4, Oslo, Ullern ; 64 m² ; 4290000 kr; 67031 ; Totalpris: 4 447 248 kr ; 4 026 kr ; PrivatMegleren Dyve & Partnere
173831561 ; Alexander Kiellands plass - Flott, gjennomgående 2-roms bygårdsleilighet med balkong, ekstra takøyde og arealsmart romløsning. Ingen forkjøpsrett! ; Maridalsveien 49A, Oslo, Sagene - Torshov ; 47 m² ; Solgt; None ; Totalpris: 4 070 563 kr ; 3 246 kr ; DNB Eiendom AS
173969080 ; Marienlyst/Majorstuen; - Svært innbydende og gjennomgående 3-roms toppleilighet - Stort bad - Flott kjøkken - Rolig beliggenhet - Brannbalkong ; Hammerstads gate 48, Oslo, Uranienborg - Majorstuen ; 66 m² ; Solgt; None ; Totalpris: 5 493 781 kr ; 4 429 kr ; Nordvik Grünerløkka
173988062 ; St. Hanshaugen; - Nydelig hjørneleilighet med peis - Lekkert bad - Stort kjøkken - God takhøyde - Flott beliggenhet - Mye lagringsplass - ; Colletts gate 63, Oslo, St.Hanshaugen - Ullevål ; 64 m² ; 5100000 kr; 79688 ; Totalpris: 5 301 632 kr ; 2 880 kr ; Nordvik Grünerløkka
174184895 ; # GRÜNERLØKKA - Gjennomført, pen og effektiv 3-roms loftsleilighet | Plassbygde løsninger | Terrasse | V.vann inkl | Rolig beliggenhet ; Conradis gate 5B, Oslo, Grünerløkka - Sofienberg ; 41 m² ; Solgt; None ; Totalpris: 4 204 935 kr ; 3 815 kr ; Schala & Partners Grünerløkka
174182573 ; Marienlyst/Majorstuen - Påkostet 6-roms hjørneleil. med hybel, 3 lekre bad og vestvendt balkong (renovert 2018/2019). Ingen dok.avgift. ; Harald Hårfagres gate 9, Oslo, Uranienborg - Majorstuen ; 168 m² ; 14300000 kr; 85119 ; Totalpris: 14 501 944 kr ; 6 097 kr ; PrivatMegleren Park
174178628 ; KARLSRUD - Lekker loftsleilighet med innglasset balkong - Fyring og v.vann inkl. - Attraktiv beliggenhet nær t-bane og buss ; Radarveien 17, Oslo, Lambertseter ; 38 m² ; 2900000 kr; 76316 ; Totalpris: 3 223 667 kr ; 3 806 kr ; Himla Oslo
174174653 ; Ullernåsen/ Gregers Grams vei - Strøken funkisbolig med solrik takterrasse og vidstrakt utsikt i barnevennlig boområde - Hybel - To garasjeplasser ; Gregers Grams vei 19E, Oslo, Ullern ; 164 m² ; 14500000 kr; 88415 ; Totalpris: 14 878 170 kr;0 ; PrivatMegleren Børke & Partners
173989497 ; NYDALEN - Strøken 2-roms selveierleilighet | Nybygg fra 2017 med høy standard |  Attraktiv beliggenhet på Nydalen | ; Nydalsveien 26A, Oslo, Sagene - Torshov ; 44 m² ; 3990000 kr; 90682 ; Totalpris: 4 091 092 kr ; 2 297 kr ; DNB Eiendom AS
174170717 ; Schouterrassen / Rosenhoff - Attraktiv 1(2)-roms topp-/ hjørneleilighet med separat kjøkken - Nytt bad kommer i regi av brl - V.v og fyring inkl. ; Schouterrassen 30, Oslo, Helsfyr - Sinsen ; 31 m² ; Solgt; None ; Totalpris: 3 011 646 kr ; 1 700 kr ; Eie Eiendomsmegling Sinsen
174046613 ; Torshov - Attraktiv og nyere oppusset 2-roms på populære Torshov | Meget høy 1 etg |Forkjøp avklart* | Husk påmelding til visning! ; Hegermanns gate 2A, Oslo, Sagene - Torshov ; 47 m² ; 3800000 kr; 80851 ; Totalpris: 3 908 813 kr ; 2 499 kr ; Nordvik Bislett
173944156 ; LAMBERTSETER/BERGKRYSTALLEN - Toppleilighet med stor balkong | Bad pusset opp i  2017 | Perfekt førstegangskjøp | Ingen dokumentavgift ; Avstikkeren 11, Oslo, Lambertseter ; 41 m² ; 2990000 kr; 72927 ; Totalpris: 3 023 957 kr ; 2 005 kr ; DNB Eiendom AS
173981250 ; Grünerløkka - Lys og lekker loftsleilighet fra 2006 | 2 bad | Utleiemuligheter | God takhøyde | Flott planløsning | IN-ordning ; Trondheimsveien 35C, Oslo, Grünerløkka - Sofienberg ; 66 m² ; 3200000 kr; 48485 ; Totalpris: 4 792 132 kr ; 11 763 kr ; DNB Eiendom AS
174144568 ; #LØREN - Lekker og moderne 2-roms fra 2014 | Solrik, sydvendt markterrasse på 28kvm  | Akonto fjernvarme inkl.| Rolig og sentralt ; Ullagerveien 3, Oslo ; 58 m² ; 4100000 kr; 70690 ; Totalpris: 4 211 320 kr ; 2 334 kr ; Schala & Partners Carl Berner
173986277 ; ROSENHOFF - 2-roms toppleilighet|Romslig balkong på ca 8 kvm|Vendt inn mot rolig bakgård|VV inkl|Ingen forkjøpsrett/dokavgift ; Trondheimsveien 167, Oslo, Helsfyr - Sinsen ; 41 m² ; Solgt; None ; Totalpris: 3 188 564 kr ; 3 258 kr ; DNB Eiendom AS
174002346 ; KAMPEN/TØYEN - Strøken 2-roms i nybygg fra 2015!|Heis|Balkong|Takterrasse med nydelig utsikt!|Lave felleskost pr mnd|Internett inkl| ; Brinken 63, Oslo, Gamle Oslo ; 41 m² ; 3850000 kr; 93902 ; Totalpris: 3 947 592 kr ; 2 132 kr ; DNB Eiendom AS
173945864 ; Grünerløkka; - Gjennomgående 3-R i indre gård - God planløsning - Nytt gulv og nymalte vegger - Bad 2009 - Stille og rolig beliggenhet ; Helgesens gate 42B, Oslo, Grünerløkka - Sofienberg ; 55 m² ; 4250000 kr; 77273 ; Totalpris: 4 342 403 kr ; 3 219 kr ; Nordvik Grünerløkka
174132970 ; Røa/Lysejordet - Oppusset og utbygget 3(4)-roms topp/endeleil. - Lekkert kjøkken og bad - Peis - Solrik terrasse - Utsikt - Garasjeplass ; Vestliveien 20A, Oslo, Ullern ; 107 m² ; 6750000 kr; 63084 ; Fellesutg.: 4 447 kr;0 ; PrivatMegleren Scenario
174130996 ; GRÅKAMMEN/SLEMDAL - Lekker townhouseleilighet over 2 plan med hage - Garasjeplass med lader - Heis - Markanært og barnevennlig! ; Gråkamveien 14 B, Oslo, Vinderen ; 129 m² ; 10500000 kr; 81395 ; Totalpris: 10 780 302 kr ; 4 030 kr ; PrivatMegleren Soria Moria
174130869 ; Romsås - Orremyr - 4-roms med bad fra 2018! Digital visning! Garasjeplass. Innglasset balkong. Turmuligheter. VV, Kabel-TV og internett ink ; Odvar Solbergs vei 40, Oslo, Romsås ; 88 m² ; Solgt; None ; Totalpris: 3 145 385 kr ; 6 106 kr ; OBOS eiendomsmeglere - Kalbakken
174129920 ; På toppen av Torshovdalen! - Lekker 3-roms topp- og endeleilighet fra 2013 med fantastisk fjordutsikt | Stor balkong | Garasjeplass m/EL-bil lader | ; Hans Nielsen Hauges gate 37B, Oslo, Sagene - Torshov ; 71 m² ; 6700000 kr; 94366 ; Totalpris: 6 896 988 kr ; 3 162 kr ; PrivatMegleren Soria Moria
174125829 ; HER HAR DU HELE OSLO FOR DINE FØTTER - Stilren og lys 3(4)-roms topp/hjørneleilighet - Solrik balkong med panoramautsikt ; Brochmanns gate 8 A, Oslo, Sagene - Torshov ; 78 m² ; 5600000 kr; 71795 ; Totalpris: 5 780 578 kr ; 4 963 kr ; Aktiv Grønland/Bjørvika
168771832 ; SØRENGA - Gjennomgående og strøken 3-roms selveier med 9 kvm balkong over kanalen. Sjøutsikt og felles takterrasse. Heis. ; Sørengkaia 98, Oslo, Gamle Oslo ; 66 m² ; 5890000 kr; 89242 ; Totalpris: 6 048 520 kr ; 3 920 kr ; Privatmegleren Gamle Oslo
173961734 ; ÅSLANDHELLINGA/BJØRNDAL - Flott enderekkehus m/2 bad - Garasje m/mulighet for elbil-lading - Fjernvarme - Nærhet til marka - Meget barnevennlig! ; Åslandhellinga 48, Oslo, Søndre Nordstrand ; 122 m² ; 4100000 kr; 33607 ; Totalpris: 4 171 132 kr ; 5 995 kr ; DNB Eiendom AS
173917749 ; Lambertseter - Strøken og luftig 3-roms toppleilighet med solrik, vestvendt balkong! Kort vei til t-bane. Fyring inkludert! MÅ ses! ; Langbølgen 29, Oslo, Lambertseter ; 64 m² ; Solgt; None ; Totalpris: 3 802 457 kr ; 4 135 kr ; DNB Eiendom AS
173924491 ; Løren - Nydelig 3-roms hjørneleilighet med stor solrik balkong, heis og garasjeplass. Varmtvann og oppvarming inkl. ; Lørenveien 35, Oslo ; 80 m² ; 6400000 kr; 80000 ; Totalpris: 6 562 842 kr ; 4 021 kr ; DNB Eiendom AS
174050867 ; Løren - Lekker 4-roms endeleilighet fra 2018 med gode tilvalg, to bad og garasjeplass. Solrik balkong - Åpent utsyn mot gårdsrom ; Lørenveien 57, Oslo ; 86 m² ; 6890000 kr; 80116 ; Totalpris: 7 065 237 kr ; 3 130 kr ; DNB Eiendom AS
171846367 ; Oppsal/Trasop - Strøken 4-r. andelsleilighet fra 2015. Separat utleiedel ( skattefritt ), heis, solrik balk. og garasjepl. m/elbil-lader ; Hellerudveien 69A, Oslo, Østensjø ; 119 m² ; 8200000 kr; 68908 ; Totalpris: 8 224 385 kr ; 4 459 kr ; PrivatMegleren Infinita
173963924 ; CARL BERNER/ROSENHOFF - Lys, attraktiv og gjennomgående 3-roms selveier. To balkonger. Godt utleieobjekt, med sentral beliggenhet. ; Rødstuveien 4, Oslo, Helsfyr - Sinsen ; 53 m² ; Solgt; None ; Totalpris: 3 661 612 kr ; 3 980 kr ; Nordvik Nydalen
174549566 ; NORDSTRAND - Enebolig med garasje beliggende i rolig gate | Flott naturtomt på 865 m² | Stort potensiale | Kastellet skole ; Vestbrynet 11B, Oslo, Nordstrand ; 180 m² ; 10900000 kr; 60556 ; DNB Eiendom AS;0 ; Eier (Selveier) • Enebolig • 2 soverom
173584231 ; Bislett - Pen gjennomgående 3(4)-roms eierleilighet med stort potensiale - Godt utleieobjekt - Sentralt - *Parkeringsleie ; Johannes Bruns Gate 12 A, Oslo, St.Hanshaugen - Ullevål ; 59 m² ; Solgt; None ; Totalpris: 4 651 940 kr ; 3 504 kr ; Krogsveen avd. Frogner
173914506 ; Stovner/Fossumberget - Attraktiv 4(5)-roms - Marka som nærmeste nabo - Nye bad fra 2017 - Ingen forkjøpsrett - Garasjeplass - Trappefri adkomst ; Fossumberget 50, Oslo, Stovner ; 118 m² ; 3600000 kr; 30508 ; Totalpris: 3 878 348 kr ; 4 360 kr ; Krogsveen avd. Stovner
174104219 ; Stovner - Stor familiebolig med stor potensial | 2 terrasser med gode solforhold| Garasje m/ mulighet for el-ladeboks | Vv. inkl. ; Fossumberget 26, Oslo, Stovner ; 126 m² ; Solgt; None ; Totalpris: 3 677 479 kr ; 4 760 kr ; DNB Eiendom AS
174009134 ; Nordstrand/Lambertseter - Pen og trafikkskjermet enebolig fra 2013 med egen inngang til kjeller og carport ; Hellinga 5B, Oslo, Nordstrand ; 198 m² ; 11700000 kr; 59091 ; Totalpris: 11 993 842 kr;0 ; Krogsveen avd. Nordstrand
161989708 ; 5 SOLGT - Rødtvet - 6 nye, lekre og familievennlige rekkehus - Meget god beliggenhet ved skole og Lillomarka - Solrikt ; Apalløkkveien 6, Oslo, Grorud ; 173 m² ; 7500000 kr; 43353 ; Totalpris: 7 574 620 kr;0 ; Eie Eiendomsmegling Fagerborg
106186889 ; Carl Berner Torg - nytt boligprosjekt med 2, 3 og 4 roms leiligheter * Innflytting fra sensommeren, 96 SOLGT. ; TRONDHEIMSVEIEN 113, Oslo, Grünerløkka - Sofienberg ; 61 - 89 m² ; 6390000 - 9750000 kr; 104754 - 109551 ; Totalpris: 6 436 031 - 9 798 550 kr;0 ; EiendomsMegler 1 OAV Nybygg avd. Vika
133313447 ; Vollebekk Fiolen borettslag - Hus A - Nye, flotte 2-, 3- og 4-roms - Ferdig vår -21 ; Vollebekk - Fiolen brl. - Hus A, Oslo, Bjerke ; 41 - 83 m² ; 1460000 - 3075000 kr; 35610 - 37048 ; Totalpris: 3 682 900 - 7 532 900 kr;0 ; OBOS BBL
92530047 ; Tiedemannsfabrikken felt E - oppgraderte leiligheter og felles takterrasse ; Sigurd Hoelsvei 96, Oslo, Gamle Oslo ; 51 m² ; 3900000 kr; 76471 ; Totalpris: 3 916 720 kr;0 ; Selvaag Bolig AS
122086815 ; Tveita/Lavransparken - Nye, lyse og moderne leiligheter med gode kvaliteter og arealeffektive løsninger. ; Lavransvei 1 A-C, Oslo, Hellerud ; 60 m² ; 3990000 - 4590000 kr; 66500 ; Totalpris: 4 016 371 - 4 616 251 kr;0 ; PrivatMegleren Nyeboliger Oslo
169065199 ; Løren botaniske - Nye 2-, 3- og 4-roms leiligheter - Salget er i gang! ; Løren botaniske, hus 1, Kløverhumla borettslag, Peter Møllers vei 8-14, Oslo ; 36 - 94 m² ; 1280000 - 3240000 kr; 35556 - 34468 ; Totalpris: 3 226 640 - 8 126 640 kr;0 ; OBOS BBL
173808928 ; BRØDFABRIKKEN PÅ LØREN - LUFTIG TOPPLEILIGHET MED UTSIKT! - Heis - Balkong - Høy standard - Mulighet for kjøp av garasje! ; Lørenvangen 5, Oslo ; 47 m² ; 3900000 kr; 82979 ; Totalpris: 3 998 842 kr ; 2 259 kr ; Nordvik Frogner
174102114 ; HAUGERUD - Stor og praktisk 2-roms leilighet med balkong - Bad og wc fra 2011 - Heis - Fyring og varmtvann inkl. - Rett ved marka. ; Haugerudveien 72, Oslo, Hellerud ; 59 m² ; Solgt; None ; Totalpris: 2 972 385 kr ; 3 418 kr ; OBOS eiendomsmeglere - Tveita
173994795 ; SAGENE/ILA: Lys og stilren 2-roms topp-/hjørneleilighet med balkong og flott utsikt ved Akerselva. Idyllisk felleshage. ; Griffenfeldts gate 12 D, Oslo, Sagene - Torshov ; 54 m² ; 3750000 kr; 69444 ; Totalpris: 4 122 348 kr ; 4 952 kr ; BOA Eiendomsmegling Oslo Vest AS
174029218 ; GAMLEBYEN: Separat 2-roms hoveddel + 1-roms hybel med ca 10.000,- skattefri inntekt. Medfølgende garasjeplass. ; Alnagata 11, Oslo, Gamle Oslo ; 59 m² ; 3500000 kr; 59322 ; Totalpris: 4 981 154 kr ; 11 223 kr ; BOA Eiendomsmegling Oslo Vest AS
174097730 ; FAGERBORG/MAJORSTUEN - Lys og gjennomgående toppleilighet - Solrik balkong på ca. 11 m² - Peisovn - Nytt bad, parkettgulv og el-anlegg i 2018 ; Hertzbergsgate 4 B, Oslo, St.Hanshaugen - Ullevål ; 76 m² ; 7500000 kr; 98684 ; Totalpris: 7 607 258 kr ; 4 165 kr ; Sem & Johnsen Eiendomsmegling
174041187 ; HØYT OG FRITT PÅ SOFIENBERG - Totaloppusset & strøken (2020) 3-roms toppleilighet med balkong! Fiber, varmtv. & fyring ink. Velkommen til 3D visning! ; Trondheimsveien 107, Oslo, Grünerløkka - Sofienberg ; 50 m² ; Solgt; None ; Totalpris: 3 506 457 kr ; 3 781 kr ; DNB Eiendom AS
156326399 ; Lilleborg - Stor og gjennomgående 4-roms med moderne standard, to bad, garasjeplass, markterrasse, heis og barnevennlige omgivelser ; Ivan Bjørndals gate 10, Oslo, Sagene - Torshov ; 86 m² ; 7000000 kr; 81395 ; Totalpris: 7 181 222 kr ; 3 145 kr ; Krogsveen avd. Torshov
173890319 ; Frogner - Lekker gjennomgående loftsleilighet | Fantastisk beliggenhet | Høy standard |2 terrasser | 2 bad | Parkeringsleie* ; Niels Juels gate 42, Oslo, Bygdøy - Frogner ; 142 m² ; Solgt; None ; Totalpris: 11 852 161 kr ; 3 430 kr ; DNB Eiendom AS
174050014 ; Mortensrud - LEKKER 4-ROMS REKKEHUSLEILIGHET|TRAPPEFRI ADKOMST|HAGE|POPULÆRT OG BARNEVENNLIG OMRÅDE|P-PLASS|GÅAVSTAND TIL "ALT" ; Lofsrudhøgda 65B, Oslo, Søndre Nordstrand ; 87 m² ; 3690000 kr; 42414 ; Totalpris: 3 817 153 kr ; 2 861 kr ; DNB Eiendom AS
174088830 ; Romsås - Praktisk og romslig 2-roms andelsleilighet for deg over 45 år - Oppussing - Marka som nabo - Ingen forkjøpsrett! ; Odvar Solbergs Vei 75 D, Oslo, Romsås ; 53 m² ; 1980000 kr; 37358 ; Totalpris: 2 080 060 kr ; 3 137 kr ; OBOS eiendomsmeglere - Kalbakken
173999393 ; ENSJØ TORG - Nyere 2-roms med flott utsikt - 10 kvm balkong - Felles takterrasse - Nærhet til t-bane - Lave f.kost. ; Ensjøveien 21L, Oslo, Gamle Oslo ; 44 m² ; 4500000 kr; 102273 ; Totalpris: 4 624 072 kr ; 2 098 kr ; Notar Oslo
174070924 ; Løren - Moderne og godt ivaretatt 2-roms med stor balkong og utsikt over nærområdet. Heis i bygget og flotte fellesområder. ; Lørenvangen 34, Oslo ; 44 m² ; Solgt; None ; Totalpris: 3 515 385 kr ; 2 941 kr ; PrivatMegleren Première
174009219 ; Ammerud - Delikat 2-roms på 47 m² med fantastisk utsikt - Pent bad og kjøkken - Vv. fyring inkl. - SE BOLIGEN M/ DIGITAL VISNING! ; Ammerudhellinga 39, Oslo, Grorud ; 47 m² ; Solgt; None ; Totalpris: 2 560 457 kr ; 3 239 kr ; DNB Eiendom AS
173843178 ; Ammerud/Grorud - Koselig 1-roms m. alkove | Stor innglasset balkong |  Varmtvann/fyring inkludert | Lav omk. | Nær marka! ; Ammerudhellinga 60, Oslo, Grorud ; 32 m² ; Solgt; None ; Totalpris: 2 408 486 kr ; 2 985 kr ; EiendomsMegler 1 Grorud
174064643 ; Skillebekk - 2(3)-roms oppussingsobjekt med sentral beliggenhet - hjørneleilighet - balkong - parkering* - lave f.utg. ; Munkedamsveien 84 B, Oslo, Bygdøy - Frogner ; 60 m² ; 4900000 kr; 81667 ; Totalpris: 5 034 042 kr ; 3 144 kr ; Aktiv Frogner
174062629 ; Økern/Løren - Påkostet 4-roms med 2 solrike balkonger på 7,5 og 12 m². 2 delikte bad. 3 soverom. Walk-in. Heis. Garasjeplass. ; Mørtelverksbakken 21, Oslo, Bjerke ; 93 m² ; 6690000 kr; 71935 ; Totalpris: 6 866 270 kr ; 3 190 kr ; Eie Eiendomsmegling Sinsen
174011711 ; Vålerenga - Lekker og moderne 1-roms med alkove - Nymalt 2020 - Ingen forkjøp - Perfekt førstegangskjøp! ; Dalehaugen 4, Oslo, Gamle Oslo ; 27 m² ; 2500000 kr; 92593 ; Totalpris: 2 693 528 kr ; 3 037 kr ; EiendomsMegler 1 Gamle Oslo
173906522 ; MAJORSTUEN - Sjarmerende 2-roms selveier med klassike detaljer | Oppgradert i 2014 | Peis | Sentral beliggenhet ; Vibes gate 10B, Oslo, Uranienborg - Majorstuen ; 50 m² ; 4500000 kr; 90000 ; Totalpris: 4 613 842 kr ; 1 827 kr ; DNB Eiendom AS
